,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,NObeyesdad,lifestyle
3837,1,2,2,1,0,1,0,0,0,1,5,3
3875,1,2,3,1,0,1,0,0,0,1,5,3
4028,1,1,3,1,0,2,0,0,0,1,5,3
4037,1,3,3,1,0,2,0,1,0,1,5,3
4077,1,2,2,1,0,1,0,0,0,1,5,3
4092,1,3,3,1,0,2,0,1,0,1,5,3
4168,1,1,3,1,0,2,0,0,0,1,5,3
4214,1,1,3,1,0,2,0,0,0,1,5,3
4218,1,1,3,1,0,2,0,0,0,1,5,3
4222,1,1,3,1,0,2,0,0,0,1,5,3
4225,1,2,3,1,0,1,0,0,0,1,5,3
4285,1,2,2,1,0,1,0,0,0,1,5,3
4435,1,2,2,1,0,1,0,0,0,1,5,3
4479,1,2,3,1,0,1,0,0,0,1,5,3
4591,1,2,2,1,0,1,0,0,0,1,5,3
4609,1,2,2,1,0,3,0,0,1,1,5,3
4621,1,2,3,1,0,1,0,0,0,1,5,3
4627,1,1,3,1,0,2,0,0,0,1,5,3
4651,1,1,3,1,0,2,0,0,0,1,5,3
4761,1,2,3,1,0,1,0,0,0,1,5,3
4863,1,2,3,1,1,1,0,0,0,1,5,3
4900,1,2,3,1,1,1,0,0,0,1,5,3
4913,1,2,3,1,0,3,0,1,0,1,5,3
4927,1,1,3,1,0,2,0,0,0,1,5,3
5013,1,2,3,1,0,3,0,1,0,1,5,3
5104,1,2,2,1,0,1,0,0,0,1,5,3
5115,1,2,3,1,0,1,0,0,0,1,5,3
5154,1,2,3,1,0,1,0,0,0,1,5,3
5186,1,2,3,1,0,1,0,0,0,1,5,3
5253,1,2,3,1,0,1,0,0,0,1,5,3
5275,1,1,3,1,0,2,0,0,0,1,5,3
5300,1,1,3,1,0,2,0,0,0,1,5,3
5417,1,1,3,1,0,2,0,0,0,1,5,3
5433,1,1,3,1,0,2,0,0,0,1,5,3
5485,1,2,3,1,0,1,0,0,0,1,5,3
5497,1,1,3,1,0,2,0,0,0,1,5,3
5498,1,2,3,1,1,1,0,0,0,1,5,3
5516,1,1,3,1,0,2,0,0,0,1,5,3
5554,1,1,3,1,0,2,0,0,0,1,5,3
5561,1,2,3,1,0,1,0,0,0,1,5,3
5623,1,2,2,1,0,2,0,0,0,0,5,3
5643,1,3,3,1,0,2,0,1,0,1,5,3
5682,1,2,3,1,0,3,0,1,0,1,5,3
5717,1,2,2,1,0,1,0,0,0,1,5,3
5726,1,2,3,1,0,1,0,0,0,1,5,3
5737,1,2,3,1,0,3,0,1,0,1,5,3
5791,1,2,2,1,0,1,0,0,0,1,5,3
5797,1,2,2,1,0,1,0,0,0,1,5,3
5844,1,2,3,1,0,1,0,0,0,1,5,3
5901,1,2,3,1,0,3,0,1,0,1,5,3
5958,1,3,3,1,0,2,0,1,0,1,5,3
5964,1,3,1,1,0,2,0,1,0,1,5,3
6046,1,2,3,1,0,1,0,0,0,1,5,3
6075,1,3,3,1,1,2,0,1,0,1,5,3
6157,1,1,3,1,0,2,0,0,0,1,5,3
6167,1,1,3,1,0,2,0,0,0,1,5,3
6178,1,2,2,1,0,1,0,0,0,1,5,3
6361,1,1,3,1,0,2,0,0,0,1,5,3
6373,1,2,3,1,1,1,0,0,0,1,5,3
6427,1,1,3,1,0,2,0,0,0,1,5,3
6505,1,2,3,1,0,1,0,0,0,1,5,3
6591,1,2,3,1,0,1,0,0,0,1,5,3
6737,1,1,2,1,0,2,0,0,0,1,5,3
6768,1,2,2,1,0,1,0,0,0,1,5,3
6788,1,1,3,1,0,2,0,0,0,1,5,3
6843,1,1,3,1,0,2,0,0,0,1,5,3
6913,1,2,2,1,0,1,0,0,0,1,5,3
6914,1,2,3,1,0,1,0,0,0,1,5,3
6936,1,1,3,1,0,2,0,0,0,1,5,3
7062,1,1,3,1,0,2,0,0,0,1,5,3
7087,1,3,2,1,0,2,0,1,0,1,5,3
7120,1,2,3,1,0,1,0,0,0,1,5,3
7156,1,1,3,1,0,2,0,0,0,1,5,3
7168,1,2,2,1,0,1,0,0,0,1,5,3
7173,1,2,2,1,0,1,0,0,0,1,5,3
7212,1,2,3,1,0,1,0,0,0,1,5,3
7298,1,1,3,1,0,2,0,0,0,1,5,3
7345,1,1,3,1,0,2,0,0,0,1,5,3
7469,1,2,2,1,0,1,0,0,0,1,5,3
7480,1,2,3,1,0,1,0,0,0,1,5,3
7484,1,2,1,1,0,1,0,0,0,1,5,3
7487,1,2,1,1,0,1,0,0,0,1,5,3
7520,1,2,3,1,0,1,0,0,0,1,5,3
7659,1,2,3,1,0,1,0,0,0,1,5,3
7673,1,1,3,1,0,2,0,0,0,1,5,3
7692,1,2,1,1,0,1,0,0,0,1,5,3
7899,1,2,3,1,0,1,0,0,0,1,5,3
8003,1,1,2,1,0,2,0,0,0,1,5,3
8046,1,1,3,1,0,2,0,0,0,1,5,3
8058,1,2,3,1,1,1,0,0,0,1,5,3
8076,1,2,3,1,0,1,0,0,0,1,5,3
8117,1,2,3,1,0,3,0,0,1,1,5,3
8124,1,2,3,1,1,1,0,0,0,1,5,3
8147,1,1,3,1,0,2,0,0,0,1,5,3
8153,1,1,3,1,0,2,0,0,0,1,5,3
8161,1,1,3,1,0,2,0,0,0,1,5,3
8189,1,2,3,1,0,3,0,1,0,1,5,3
8287,1,3,3,1,0,2,0,1,0,1,5,3
8288,1,1,3,1,0,2,0,0,0,1,5,3
8290,1,2,3,1,0,3,0,1,0,1,5,3
8318,1,2,3,1,0,1,0,0,0,1,5,3
8404,1,2,2,1,0,1,0,0,0,1,5,3
8415,1,3,3,1,0,2,0,1,0,1,5,3
8466,1,2,2,1,0,1,0,0,0,1,5,3
8483,1,2,3,1,0,3,0,1,0,1,5,3
8501,1,2,3,1,0,3,0,0,1,1,5,3
8527,1,1,3,1,0,2,0,0,0,1,5,3
8537,1,2,2,1,0,1,0,0,0,1,5,3
8673,1,2,3,1,0,1,0,0,0,1,5,3
8730,1,2,2,1,0,1,0,0,0,1,5,3
8749,1,2,3,1,0,1,0,0,0,1,5,3
8798,1,1,2,1,0,2,0,0,0,1,5,3
8875,1,2,3,1,0,1,0,0,0,1,5,3
8926,1,2,2,1,0,1,0,0,0,1,5,3
9085,1,2,2,1,0,1,0,0,0,1,5,3
9109,1,1,3,1,0,2,0,0,0,1,5,3
9119,1,2,3,1,0,1,0,0,0,1,5,3
9135,1,2,2,1,0,1,0,0,0,1,5,3
9206,1,2,3,1,0,1,0,0,0,1,5,3
9211,1,1,3,1,0,2,0,0,0,1,5,3
9216,1,2,3,1,0,1,0,0,0,1,5,3
9259,1,1,3,1,0,2,0,0,0,1,5,3
9284,1,2,3,1,0,2,0,0,0,0,5,3
9330,1,2,3,1,0,1,0,0,0,1,5,3
9341,1,2,3,1,0,3,0,0,1,1,5,3
9483,1,2,2,1,0,1,0,0,0,1,5,3
9552,1,2,2,1,0,1,0,0,0,1,5,3
9595,1,2,3,1,1,1,0,0,0,1,5,3
9597,1,2,3,1,0,1,0,0,0,1,5,3
9618,1,2,3,1,0,1,0,0,0,1,5,3
9692,1,2,3,1,1,1,0,0,0,1,5,3
9703,1,3,3,1,0,2,0,1,0,1,5,3
9729,1,1,3,1,0,2,0,0,0,1,5,3
9732,1,3,2,1,0,2,0,1,0,1,5,3
9829,1,2,3,1,0,1,0,0,0,1,5,3
9870,1,2,3,1,0,2,0,0,0,0,5,3
9916,1,2,3,1,0,1,0,0,0,1,5,3
9934,1,2,3,1,0,3,0,0,1,1,5,3
9959,1,2,3,1,1,1,0,0,0,1,5,3
10053,1,2,2,1,0,1,0,0,0,1,5,3
10191,1,1,3,1,0,2,0,0,0,1,5,3
10262,1,3,3,1,0,2,0,1,0,1,5,3
10276,1,1,3,1,0,2,0,0,0,1,5,3
10355,1,3,3,1,0,2,0,1,0,1,5,3
10466,1,2,3,1,0,1,0,0,0,1,5,3
10487,1,2,1,1,0,1,0,0,0,1,5,3
10533,1,1,3,1,0,2,0,0,0,1,5,3
10596,1,2,2,1,0,1,0,0,0,1,5,3
10657,1,2,1,1,0,1,0,0,0,1,5,3
10671,1,3,2,1,0,2,0,1,0,1,5,3
10730,1,2,2,1,0,1,0,0,0,1,5,3
10777,1,1,3,1,0,2,0,0,0,1,5,3
10781,1,2,3,1,0,1,0,0,0,1,5,3
10804,1,2,3,1,1,1,0,0,0,1,5,3
10837,1,2,3,1,0,2,0,0,0,0,5,3
10864,1,2,3,1,0,3,0,1,0,1,5,3
10887,1,2,1,1,0,1,0,0,0,1,5,3
10965,1,2,2,1,0,1,0,0,0,1,5,3
10991,1,1,3,1,0,2,0,0,0,1,5,3
11011,1,2,2,1,0,1,0,0,0,1,5,3
11028,1,1,3,1,0,2,0,0,0,1,5,3
11043,1,2,3,1,0,1,0,0,0,1,5,3
11066,1,1,3,1,0,2,0,0,0,1,5,3
11107,1,1,3,1,0,2,0,0,0,1,5,3
11238,1,2,3,1,0,3,0,1,0,1,5,3
11272,1,3,3,1,0,2,0,1,0,1,5,3
11277,1,1,3,1,0,2,0,0,0,1,5,3
11278,1,2,3,1,0,1,0,0,0,1,5,3
11286,1,1,3,1,0,2,0,0,0,1,5,3
11358,1,2,3,1,0,1,0,0,0,1,5,3
11393,1,2,2,1,0,1,0,0,0,1,5,3
11415,1,2,3,1,0,1,0,0,0,1,5,3
11428,1,2,3,1,0,1,0,0,0,1,5,3
11454,1,1,3,1,0,2,0,0,0,1,5,3
11485,1,2,1,1,0,1,0,0,0,1,5,3
11512,1,2,3,1,0,1,0,0,0,1,5,3
11521,1,2,1,1,0,1,0,0,0,1,5,3
11532,1,2,3,1,0,1,0,0,0,1,5,3
11613,1,2,3,1,0,3,0,1,0,1,5,3
11654,1,2,2,1,0,1,0,0,0,1,5,3
11677,1,1,3,1,0,2,0,0,0,1,5,3
11848,1,2,1,1,0,2,0,0,0,0,5,3
11904,1,2,3,1,1,1,0,0,0,1,5,3
12006,1,2,3,1,0,3,0,1,0,1,5,3
12042,1,2,3,1,1,1,0,0,0,1,5,3
12053,1,2,2,1,0,1,0,0,0,1,5,3
12077,1,2,2,1,0,1,0,0,0,1,5,3
12200,1,2,2,1,0,1,0,0,0,1,5,3
12425,1,3,3,1,0,2,0,1,0,1,5,3
12428,1,3,2,1,0,2,0,1,0,1,5,3
12461,1,3,3,1,0,2,0,1,0,1,5,3
12485,1,2,2,1,0,1,0,0,0,1,5,3
12521,1,2,3,1,0,1,0,0,0,1,5,3
12567,1,1,3,1,0,2,0,0,0,1,5,3
12646,1,2,3,1,0,3,0,1,0,1,5,3
12770,1,1,3,1,0,2,0,0,0,1,5,3
12789,1,3,3,1,0,2,0,1,0,1,5,3
12797,1,2,2,1,0,1,0,0,0,1,5,3
12801,1,2,2,1,0,1,0,0,0,1,5,3
12879,1,2,3,1,0,1,0,0,0,1,5,3
12891,1,2,2,1,0,1,0,0,0,1,5,3
12896,1,2,2,1,0,1,0,0,0,1,5,3
12910,1,3,3,1,1,2,0,1,0,1,5,3
12928,1,1,2,1,0,2,0,0,0,1,5,3
12947,1,2,3,1,0,3,0,1,0,1,5,3
13016,1,1,3,1,0,2,0,0,0,1,5,3
13018,1,1,3,1,0,2,0,0,0,1,5,3
13023,1,1,3,1,0,2,0,0,0,1,5,3
13135,1,1,3,1,0,2,0,0,0,1,5,3
13140,1,2,2,1,0,1,0,0,0,1,5,3
13189,1,1,3,1,0,2,0,0,0,1,5,3
13201,1,2,3,1,0,1,0,0,0,1,5,3
13216,1,2,2,1,0,1,0,0,0,1,5,3
13256,1,2,2,1,0,1,0,0,0,1,5,3
13257,1,1,3,1,0,2,0,0,0,1,5,3
13264,1,3,3,1,0,2,0,0,1,1,5,3
13410,1,2,3,1,0,1,0,0,0,1,5,3
13418,1,1,3,1,0,2,0,0,0,1,5,3
13423,1,2,3,1,1,1,0,0,0,1,5,3
13448,1,2,2,1,0,1,0,0,0,1,5,3
13451,1,2,3,1,1,1,0,0,0,1,5,3
13473,1,1,3,1,0,2,0,0,0,1,5,3
13508,1,3,3,1,0,2,0,1,0,1,5,3
13537,1,2,1,1,0,1,0,0,0,1,5,3
13554,1,2,2,1,0,1,0,0,0,1,5,3
13657,1,2,2,1,0,1,0,0,0,1,5,3
13673,1,2,3,1,0,1,0,0,0,1,5,3
13774,1,1,3,1,0,2,0,0,0,1,5,3
13775,1,2,2,1,0,1,0,0,0,1,5,3
13837,1,2,3,1,0,1,0,0,0,1,5,3
13907,1,2,2,1,0,1,0,0,0,1,5,3
13963,1,1,3,1,0,2,0,0,0,1,5,3
13970,1,2,3,1,0,3,0,1,0,1,5,3
14019,1,1,3,1,0,2,0,0,0,1,5,3
14022,1,2,3,1,0,3,0,0,1,1,5,3
14032,1,1,3,1,0,2,0,0,0,1,5,3
14046,1,2,2,1,0,1,0,0,0,1,5,3
14048,1,2,3,1,1,1,0,0,0,1,5,3
14055,1,1,3,1,0,2,0,0,0,1,5,3
14063,1,2,3,1,0,1,0,0,0,1,5,3
14246,1,1,3,1,0,2,0,0,0,1,5,3
14289,1,1,3,1,0,2,0,0,0,1,5,3
14295,1,1,3,1,0,2,0,0,0,1,5,3
14394,1,1,3,1,0,2,0,0,0,1,5,3
14404,1,2,3,1,0,1,0,0,0,1,5,3
14458,1,2,2,1,0,1,0,0,0,1,5,3
14501,1,2,2,1,0,1,0,0,0,1,5,3
14544,0,3,3,0,0,1,0,1,0,1,5,3
14546,1,3,1,1,0,2,0,1,0,1,5,3
14554,1,2,3,1,0,1,0,0,0,1,5,3
14555,1,2,3,1,0,1,0,0,0,1,5,3
14638,1,1,3,1,0,2,0,0,0,1,5,3
14760,1,2,3,1,1,1,0,0,0,1,5,3
14766,1,2,2,1,0,1,0,0,0,1,5,3
14826,1,2,3,1,0,3,0,1,0,1,5,3
14873,1,2,2,1,0,1,0,0,0,1,5,3
14899,1,2,1,1,0,1,0,0,0,1,5,3
15026,1,1,3,1,0,2,0,0,0,1,5,3
15102,1,3,2,1,0,2,0,0,1,1,5,3
15123,1,2,3,1,0,1,0,0,0,1,5,3
15205,1,1,3,1,0,2,0,0,0,1,5,3
15233,1,2,2,1,0,1,0,0,0,1,5,3
15279,0,3,3,1,0,3,0,1,0,1,5,3
15316,1,2,3,1,1,1,0,0,0,1,5,3
15404,1,2,3,1,1,2,0,1,0,2,5,3
15591,1,2,3,1,0,1,0,0,0,1,5,3
15634,1,1,3,1,0,2,0,0,0,1,5,3
15649,1,2,3,1,0,3,0,1,0,1,5,3
15766,1,2,3,1,0,1,0,0,0,1,5,3
15832,1,2,3,1,1,1,0,0,0,1,5,3
15834,1,2,2,1,0,1,0,0,0,1,5,3
15863,1,2,3,1,0,1,0,0,0,1,5,3
15872,1,2,3,1,0,3,0,0,1,1,5,3
15898,1,1,3,1,0,2,0,0,0,1,5,3
15900,1,1,3,1,0,2,0,0,0,1,5,3
15911,1,2,2,1,0,1,0,0,0,1,5,3
16038,1,2,2,1,0,1,0,0,0,1,5,3
16044,1,2,3,1,0,1,0,0,0,1,5,3
16093,1,1,3,1,0,2,0,0,0,1,5,3
16117,1,1,3,1,0,2,0,0,0,1,5,3
16179,1,2,3,1,0,1,0,0,0,1,5,3
16185,1,3,3,1,0,2,0,1,0,1,5,3
16241,1,2,2,1,0,1,0,0,0,1,5,3
16261,1,1,3,1,0,2,0,0,0,1,5,3
16280,1,1,3,1,0,2,0,0,0,1,5,3
16422,1,3,3,1,0,2,0,1,0,1,5,3
16463,1,2,3,1,0,1,0,0,0,1,5,3
16508,1,1,3,1,0,2,0,0,0,1,5,3
16554,1,2,2,1,0,1,0,0,0,1,5,3
16573,1,2,3,1,1,1,0,0,0,1,5,3
16622,1,2,3,1,0,1,0,0,0,1,5,3
16625,1,2,3,1,1,1,0,0,0,1,5,3
16657,1,3,3,1,0,2,0,1,0,1,5,3
16670,1,1,2,1,0,2,0,0,0,1,5,3
16678,1,1,3,1,0,2,0,0,0,1,5,3
16685,1,2,3,1,0,1,0,0,0,1,5,3
16701,1,3,3,1,0,2,0,1,0,1,5,3
16733,1,3,1,1,0,2,0,1,0,1,5,3
16753,1,2,3,1,0,1,0,0,0,1,5,3
16804,1,2,3,1,0,1,0,0,0,1,5,3
16837,1,2,3,1,0,3,0,0,1,1,5,3
16854,1,1,2,1,0,2,0,0,0,1,5,3
16872,1,1,3,1,0,2,0,0,0,1,5,3
16903,1,1,3,1,0,2,0,0,0,1,5,3
16908,1,2,3,1,0,2,0,0,0,0,5,3
16997,1,2,2,1,0,1,0,0,0,1,5,3
17029,1,2,3,1,1,2,0,0,1,2,5,3
17074,1,3,3,1,0,2,0,1,0,1,5,3
17080,0,2,3,1,0,2,0,0,0,1,5,3
17132,1,2,3,1,1,1,0,0,0,1,5,3
17150,1,2,3,1,0,1,0,0,0,1,5,3
17173,1,2,1,1,0,1,0,0,0,1,5,3
17205,1,2,2,1,0,1,0,0,0,1,5,3
17257,1,1,3,1,0,2,0,0,0,1,5,3
17274,1,2,2,1,0,1,0,0,0,1,5,3
17296,1,2,3,1,0,1,0,0,0,1,5,3
17312,1,2,2,1,0,1,0,0,0,1,5,3
17370,1,1,2,1,0,2,0,0,0,1,5,3
17468,1,2,3,1,0,1,0,0,0,1,5,3
17492,1,2,3,1,1,1,0,0,0,1,5,3
17520,1,1,3,1,0,2,0,0,0,1,5,3
17522,1,2,2,1,0,1,0,0,0,1,5,3
17588,0,2,3,1,0,3,0,0,1,2,5,3
17638,1,2,3,1,0,1,0,0,0,1,5,3
17687,1,3,3,1,0,2,0,1,0,1,5,3
17731,1,1,3,1,0,2,0,0,0,1,5,3
17749,1,1,3,1,0,2,0,0,0,1,5,3
17760,1,2,2,1,0,1,0,0,0,1,5,3
17819,1,1,3,1,0,2,0,0,0,1,5,3
17873,1,2,3,1,0,1,0,0,0,1,5,3
17894,1,2,3,1,0,1,0,0,0,1,5,3
17971,1,2,3,1,0,1,0,0,0,1,5,3
17974,1,1,3,1,0,2,0,0,0,1,5,3
17983,1,3,3,1,0,2,0,1,0,1,5,3
18013,1,1,3,1,0,2,0,0,0,1,5,3
18026,1,1,3,1,0,2,0,0,0,1,5,3
18033,1,3,3,1,0,2,0,1,0,1,5,3
18142,1,2,3,1,1,1,0,0,0,1,5,3
18192,1,2,3,1,0,3,0,1,0,1,5,3
18238,1,1,3,1,0,2,0,0,0,1,5,3
18247,1,2,2,1,0,1,0,0,0,1,5,3
18279,1,2,3,1,0,3,0,1,0,1,5,3
18284,1,1,3,1,0,2,0,0,0,1,5,3
18315,1,1,3,1,0,2,0,0,0,1,5,3
18427,1,2,3,1,0,1,0,0,0,1,5,3
18429,1,2,3,1,0,3,0,1,0,1,5,3
18461,1,1,3,1,0,2,0,0,0,1,5,3
18479,1,2,3,1,0,1,0,0,0,1,5,3
18589,1,2,3,1,0,1,0,0,0,1,5,3
18612,1,1,3,1,0,2,0,0,0,1,5,3
18659,1,2,2,1,0,3,0,1,0,1,5,3
18755,1,2,3,1,0,1,0,0,0,1,5,3
18760,1,2,2,1,1,1,0,0,0,1,5,3
18775,1,2,3,1,0,2,0,0,0,0,5,3
18786,1,2,1,1,0,3,0,1,0,1,5,3
18837,1,2,3,1,0,3,0,1,0,1,5,3
18889,1,2,3,1,0,3,0,1,0,1,5,3
18919,1,2,2,1,0,1,0,0,0,1,5,3
18933,1,2,3,1,0,1,0,0,0,1,5,3
18948,1,1,3,1,0,2,0,0,0,1,5,3
18984,1,2,3,1,0,3,0,1,0,1,5,3
18994,1,3,3,1,0,2,0,1,0,1,5,3
18998,1,2,3,1,0,1,0,0,0,1,5,3
19013,1,2,3,1,0,3,0,1,0,1,5,3
19025,1,1,3,1,0,2,0,0,0,1,5,3
19027,1,3,3,1,0,2,0,1,0,1,5,3
19044,1,1,3,1,0,2,0,0,0,1,5,3
19098,1,2,3,1,0,3,0,1,0,1,5,3
19123,1,2,2,1,0,1,0,0,0,1,5,3
19130,1,2,3,1,0,3,0,1,0,1,5,3
19139,1,2,1,1,0,1,0,0,0,1,5,3
19190,1,2,3,1,0,1,0,0,0,1,5,3
19260,1,1,3,1,0,2,0,0,0,1,5,3
19278,1,2,3,1,1,1,0,0,0,1,5,3
19312,1,2,1,1,0,2,0,0,0,0,5,3
19364,1,2,2,1,0,1,0,0,0,1,5,3
19365,1,2,3,1,0,1,0,0,0,1,5,3
19384,1,2,3,1,0,1,0,0,0,1,5,3
19386,1,2,1,1,0,3,0,1,0,1,5,3
19391,1,3,3,1,0,1,0,0,0,0,5,3
19397,1,2,3,1,0,3,0,1,0,1,5,3
19407,1,2,2,1,0,2,0,0,0,0,5,3
19527,1,2,3,1,0,1,0,0,0,1,5,3
19606,1,2,1,1,1,1,0,0,0,1,5,3
19665,1,2,3,1,0,1,0,0,0,1,5,3
19697,1,2,3,1,0,3,0,1,0,1,5,3
19812,1,3,3,1,0,2,0,1,0,1,5,3
19841,1,2,2,1,0,1,0,0,0,1,5,3
19846,1,2,3,1,0,3,0,1,0,1,5,3
19859,1,1,3,1,0,2,0,0,0,1,5,3
19929,1,1,3,1,0,2,0,0,0,1,5,3
19991,1,2,2,1,0,2,0,0,0,0,5,3
20026,1,1,3,1,0,2,0,0,0,1,5,3
20047,1,2,3,1,0,1,0,0,0,1,5,3
20060,1,2,3,1,0,3,0,1,0,1,5,3
20070,1,1,2,1,0,2,0,0,0,1,5,3
20161,1,1,3,1,0,2,0,0,0,1,5,3
20213,1,2,3,1,0,3,0,1,0,1,5,3
20248,1,2,3,1,0,3,0,1,0,1,5,3
20267,1,1,3,1,0,2,0,0,0,1,5,3
20299,1,2,2,1,0,1,0,0,0,1,5,3
20306,1,2,3,1,0,1,0,0,0,1,5,3
20408,1,2,3,1,0,1,0,0,0,1,5,3
20440,1,3,2,1,0,2,0,1,0,1,5,3
20443,1,2,2,1,0,1,0,0,0,1,5,3
20480,1,1,3,1,0,2,0,0,0,1,5,3
20521,1,1,2,1,1,2,0,0,0,1,5,3
20530,1,1,3,1,0,2,0,0,0,1,5,3
20532,1,2,3,1,0,3,0,0,1,1,5,3
20553,1,2,3,1,0,1,0,0,0,1,5,3
20558,1,2,2,1,0,2,0,0,0,0,5,3
20598,1,1,3,1,0,2,0,0,0,1,5,3
20602,1,2,2,1,0,1,0,0,0,1,5,3
20672,1,1,3,1,0,2,0,0,0,1,5,3
208,1,2,3,1,0,2,0,0,0,1,5,4
210,1,2,3,1,0,2,0,0,0,1,5,4
226,1,2,3,1,0,2,0,0,0,1,5,4
267,1,2,3,1,0,2,0,0,0,1,5,4
449,1,2,3,1,0,2,0,0,0,1,5,4
524,1,2,3,1,0,2,0,0,0,1,5,4
544,1,2,3,1,0,2,0,0,0,1,5,4
579,1,3,3,1,0,3,0,1,0,1,5,4
614,1,2,3,1,0,2,0,0,0,1,5,4
712,1,2,3,1,0,2,0,0,0,1,5,4
739,1,2,3,1,0,2,0,0,0,1,5,4
767,1,2,3,1,0,2,0,0,0,1,5,4
803,1,2,3,1,0,2,0,0,0,1,5,4
840,1,2,3,1,0,2,0,0,0,1,5,4
884,1,2,3,1,0,2,0,0,0,1,5,4
905,1,2,2,1,0,2,0,0,0,1,5,4
953,1,2,3,1,0,2,0,0,0,1,5,4
1021,1,2,2,1,0,2,0,0,0,1,5,4
1039,1,2,3,1,0,2,0,0,0,1,5,4
1049,1,2,3,1,0,2,0,0,0,1,5,4
1059,1,3,3,1,0,1,0,0,0,1,5,4
1062,1,2,3,1,0,2,0,0,0,1,5,4
1081,1,2,2,1,0,2,0,0,0,1,5,4
1108,1,2,3,1,0,2,0,0,0,1,5,4
1191,1,2,3,1,0,2,0,0,0,1,5,4
1234,1,2,3,1,0,2,0,0,0,1,5,4
1244,1,2,3,1,0,2,0,0,0,1,5,4
1321,1,2,3,1,0,2,0,0,0,1,5,4
1332,1,3,3,1,0,3,0,1,0,1,5,4
1345,1,2,2,1,0,2,0,0,0,1,5,4
1365,1,2,3,1,0,2,0,0,0,1,5,4
1373,1,3,2,1,0,1,0,0,0,1,5,4
1462,1,2,2,1,0,2,0,0,0,1,5,4
1511,1,2,3,1,0,2,0,0,0,1,5,4
1577,1,2,3,1,0,2,0,0,0,1,5,4
1664,1,2,3,1,0,2,0,0,0,1,5,4
1678,1,2,3,1,0,2,0,0,0,1,5,4
1696,1,3,2,1,0,1,0,0,0,1,5,4
1758,1,2,2,1,0,2,0,0,0,1,5,4
1763,1,2,3,1,0,2,0,0,0,1,5,4
1765,1,2,3,1,0,2,0,0,0,1,5,4
1775,1,2,2,1,0,2,0,0,0,1,5,4
1795,1,2,3,1,0,2,0,0,0,1,5,4
1825,1,2,3,1,0,2,0,0,0,1,5,4
1829,1,2,2,1,0,2,0,0,0,1,5,4
2037,1,2,3,1,0,2,0,0,0,1,5,4
2099,1,2,2,1,0,2,0,0,0,1,5,4
2123,1,2,3,1,0,2,0,0,0,1,5,4
2131,1,2,3,1,0,2,0,0,0,1,5,4
2162,1,2,3,1,0,2,0,0,0,1,5,4
2173,1,3,2,1,0,1,0,0,0,1,5,4
2187,1,2,3,1,0,2,0,0,0,1,5,4
2195,1,2,3,1,0,2,0,0,0,1,5,4
2204,1,2,3,1,0,2,0,0,0,1,5,4
2264,1,2,3,1,0,2,0,0,0,1,5,4
2269,1,2,3,1,0,2,0,0,0,1,5,4
2434,1,2,3,1,0,2,0,0,0,1,5,4
2459,1,2,3,1,0,2,0,0,0,1,5,4
2556,1,2,3,1,0,2,0,0,0,1,5,4
2568,1,2,3,1,0,2,0,0,0,1,5,4
2591,1,2,2,1,0,2,0,0,0,1,5,4
2600,1,2,3,1,0,2,0,0,0,1,5,4
2675,1,2,3,1,0,2,0,0,0,1,5,4
2678,1,2,3,1,0,2,0,0,0,1,5,4
2722,1,2,3,1,0,2,0,0,0,1,5,4
2777,1,2,2,1,0,2,0,0,0,1,5,4
2791,1,2,2,1,0,2,0,0,0,1,5,4
2896,1,2,2,1,0,2,0,0,0,1,5,4
2969,1,2,3,1,0,2,0,0,0,1,5,4
3079,1,2,3,1,0,2,0,0,0,1,5,4
3103,1,2,3,1,0,2,0,0,0,1,5,4
3219,1,2,3,1,0,2,0,0,0,1,5,4
3421,1,3,3,1,0,3,0,1,0,1,5,4
3460,1,2,3,1,0,2,0,0,0,1,5,4
3796,1,2,3,1,0,2,0,0,0,1,5,4
3808,1,2,3,1,0,2,0,0,0,1,5,4
3848,1,2,3,1,0,2,0,0,0,1,5,4
3882,1,2,2,1,0,2,0,0,0,1,5,4
3891,1,3,2,1,0,1,0,0,0,1,5,4
3902,1,2,3,1,0,2,0,0,0,1,5,4
3916,1,2,2,1,0,2,0,0,0,1,5,4
3985,1,2,2,1,0,2,0,0,0,1,5,4
4003,1,2,3,1,0,2,0,0,0,1,5,4
4006,1,2,3,1,0,2,0,0,0,1,5,4
4082,1,2,3,1,0,2,0,0,0,1,5,4
4109,1,2,3,1,0,2,0,0,0,1,5,4
4110,1,2,3,1,1,2,0,0,0,1,5,4
4128,1,2,3,1,0,2,0,0,0,1,5,4
4154,1,2,1,1,0,2,0,0,0,1,5,4
4247,1,2,3,1,0,2,0,0,0,1,5,4
4272,1,2,3,1,0,2,0,0,0,1,5,4
4284,1,2,3,1,0,2,0,0,0,1,5,4
4286,1,2,3,1,0,2,0,0,0,1,5,4
4288,1,2,3,1,0,2,0,0,0,1,5,4
4293,1,2,2,1,0,2,0,0,0,1,5,4
4382,1,2,2,1,0,2,0,0,0,1,5,4
4412,1,2,2,1,0,2,0,0,0,1,5,4
4419,1,2,2,1,0,2,0,0,0,1,5,4
4587,1,3,1,1,0,1,0,0,0,1,5,4
4652,1,2,3,1,0,2,0,0,0,1,5,4
4713,1,2,1,1,0,2,0,0,0,1,5,4
4728,1,2,3,1,0,2,0,0,0,1,5,4
